	user_id	jobroles	career_level	discipline_id	industry_id	country	region	experience_n_entries_class	experience_years_experience	experience_years_in_current	edu_degree	edu_fieldofstudies
22062	967069	2314529	2	14	21	de	1	3	4	1	1	5
22063	1775847	3079492	1	0	0	de	0	3	4	1	0	
22064	1776249	767134	0	14	21	de	6	1	6	5	0	5
22065	1002816	2314529	3	14	15	de	13	3	6	1	3	5
22066	1258293	2995613	2	20	1	de	1	2	4	1	1	3
22067	475687	606990,3842430,500718	3	3	8	de	6	2	6	3	0	
22068	57502	0	2	0	0	de	13	1	5	0	1	
22069	363082	4141254	0	0	0	de	0	2	4	3	1	8
22070	943055	878374,4141254	3	3	21	de	6	3	7	2	2	3
22071	2939744	4321623,624061	3	9	15	de	9	3	7	2	0	3,8
22072	252918	3482421	6	0	0	de	0	3	7	1	0	
22073	1093208	996660,2201803	3	0	0	de	0	2	6	1	0	
22074	2787521	4179000	0	5	2	de	9	2	4	2	0	
22075	2826342	1662002	2	0	0	de	0	3	4	1	2	
22076	1336897	1466685,996660	3	0	2	de	9	1	4	4	1	8
22077	1975751	2111897	5	0	0	de	0	1	6	6	0	
22078	2252971	901174	3	3	5	de	10	2	7	2	0	
22079	1065005	398644,3482421,2573697,1004057,3210328	4	0	13	de	10	3	6	4	2	4,8
22080	254734	996660	3	0	2	de	2	3	5	4	2	8
22081	1151929	996660	3	11	1	de	1	2	5	3	0	8
22082	2799296	0	0	0	16	de	3	1	0	0	2	2
22083	1189341	655030	0	0	0	de	0	3	4	1	1	7
22084	2661150	127768	3	0	0	de	0	2	5	1	1	5
22085	2095863	3827236,524518,2534874	3	0	0	ch	0	3	6	3	1	7
22086	2680858	1869869	4	0	0	de	0	3	6	3	0	
22087	2447840	2314529	0	0	17	ch	0	3	5	1	1	5
22088	999624	1012013	0	0	19	de	8	1	0	0	0	
22089	1991068	1768488,3287640	4	0	0	de	0	3	7	2	2	8
22090	1523191	4319915	0	0	8	de	13	1	2	2	0	
22091	1555806	2140778,4240757,213841,2495341,2908683	4	13	8	de	3	3	5	1	2	8
22092	829078	0	2	0	0	de	1	1	0	0	0	
22093	170294	2566476	3	23	1	de	9	2	4	2	0	
22094	1944436	3240672,1608502,3170691,1667725	4	14	21	at	0	3	5	2	0	8
22095	1200022	1012013	3	0	0	at	0	3	5	4	0	
22096	2647942	1798516	3	0	1	de	9	3	6	4	0	
22097	220039	3709246,2111897	0	0	9	de	2	3	0	0	2	8
22098	1876657	893887,2291739,3294368,3370475	4	3	8	de	2	3	7	1	0	
22099	677182	0	2	0	0	de	10	2	4	0	0	3
22100	1530891	4574364	2	0	0	de	0	3	5	1	1	6
22101	1689287	0	2	0	0	de	2	2	3	0	1	3
22102	1155605	2314529	3	14	21	at	0	1	3	3	2	
22103	2215189	502342,1072848	3	0	0	de	0	2	5	4	0	
22104	728817	3241763	4	0	0	de	0	3	0	0	0	
22105	2937533	4490078	0	0	16	de	7	2	4	1	2	2,8
22106	2865241	1678848	3	0	22	de	2	3	7	4	0	
22107	1734595	635441	4	0	0	de	0	2	4	2	2	5,8
22108	2557935	2573697,319286,4228890	3	20	9	non_dach	0	3	4	2	1	
22109	2309342	3954962,3145630,76751,2853890	3	2	14	de	2	3	5	3	0	8
22110	1609798	3910358	3	0	0	de	0	3	4	2	0	3
22111	2874652	3913136	4	5	7	de	7	3	7	2	0	8
22112	1659666	1409397,2027486,4176007	4	7	21	de	3	2	4	2	0	
22113	2614861	3241763	0	0	8	de	0	1	0	0	0	
22114	2841319	2314529	3	14	21	de	1	1	3	2	0	
22115	1825995	2210017,4480752	3	0	0	ch	0	3	5	4	2	8
22116	2643250	1792965	0	0	9	de	1	3	7	2	0	3
22117	1401186	3920765,1619956	3	15	1	de	2	3	4	2	0	
22118	1938187	116177	4	2	14	de	2	3	6	3	3	3,8
22119	354782	0	2	0	0	ch	0	3	7	0	0	
22120	2152798	2378915	0	17	15	de	10	1	0	0	0	
22121	2628901	2385717	3	0	13	de	2	3	5	4	0	
22122	757484	494116,2038249	4	13	1	de	9	3	7	2	0	
22123	1806176	974288	3	0	7	de	2	2	7	3	0	
22124	2767610	4490078	4	0	0	de	0	2	4	2	0	8
22125	822653	745768	0	0	1	de	0	1	4	1	0	
22126	2615998	3551384	4	0	0	de	0	3	0	0	2	7,2
22127	2337806	635441,3432139	5	0	0	de	0	3	6	1	0	
22128	2176583	3370475,2140778	4	0	0	de	0	3	3	0	2	
22129	2873124	1581843,2090708,2862074	4	0	18	de	2	3	5	3	0	
22130	1594229	30045,2258282,240235	4	0	1	de	7	3	5	3	2	3
22131	2327798	1283916	2	0	0	de	5	3	5	5	2	
22132	2972258	2461367	0	0	22	de	1	3	7	1	0	
22133	2323094	2314529	0	0	0	de	0	1	3	3	0	
22134	2950420	996660	4	0	0	de	0	2	4	2	0	
22135	42417	901174	4	3	8	de	9	3	7	2	0	
22136	2813394	3434618,3432139	4	0	1	ch	0	3	7	3	0	
22137	1016783	3916449,4544606	3	23	1	de	1	3	5	1	1	8
22138	576155	922440,3689751,3240672	3	0	0	de	0	3	6	2	0	
22139	1675908	508637	3	0	21	non_dach	0	3	6	3	2	5
22140	214496	0	2	0	0	de	0	2	4	0	1	
22141	196649	0	2	0	0	de	1	1	0	0	0	8
22142	2309223	3268297,3370475,2732218	4	0	9	de	1	2	5	3	0	
22143	2768227	2314529	0	0	21	de	6	1	0	0	0	
22144	2111859	3482421,524518,313273	6	0	14	de	2	3	7	5	2	5
22145	1715094	356069	2	0	0	de	0	1	2	2	0	
22146	2698330	412919	0	3	21	non_dach	0	3	4	2	0	
22147	1985114	2569932,3145630,714677	5	0	0	de	0	2	7	2	2	3,8
22148	2572085	76751	0	0	21	non_dach	0	2	3	2	2	8
22149	715579	2573697,461713,1162788,2314529,3432139	3	0	21	ch	0	3	6	3	0	
22150	2183205	0	2	0	0	de	1	1	0	0	0	
22151	305166	0	2	0	0	de	7	2	4	0	1	6
22152	654486	736866	3	0	0	de	0	1	7	2	0	5
22153	1808269	2249606	4	0	0	de	0	3	7	0	0	
22154	1585345	3275018,2314529,1768488	3	14	2	de	9	3	6	4	0	
22155	2278188	3408137	4	0	0	de	0	3	5	1	1	
22156	2125203	4284901,3482421	6	0	0	de	0	3	4	2	2	8,2
22157	2585487	2832248,2031982	0	0	15	de	6	1	0	0	0	
22158	2946917	0	2	0	0	de	7	2	6	0	0	8
22159	2203212	4490078	2	0	0	de	4	2	4	2	0	
22160	2962242	2314529	3	14	21	de	1	3	6	1	0	5
22161	1384534	3522911	5	19	8	non_dach	0	3	6	2	0	8
22162	2007353	1959724	3	0	0	de	0	1	6	4	0	
22163	1958255	4141254	0	0	18	de	6	2	4	1	1	8
22164	2112579	579352	3	9	21	de	0	3	5	2	0	8
22165	2814600	0	2	0	0	de	0	3	3	0	2	
22166	2385906	2082758,2285759	2	0	0	de	0	3	5	2	2	8
22167	2127316	0	0	0	14	de	6	3	0	0	0	
22168	527934	451947,2111897,63375	0	0	15	at	0	2	7	5	0	
22169	40141	0	2	0	0	de	5	3	7	0	0	5
22170	961065	991642	3	0	0	de	0	2	4	0	0	
22171	2249822	996660,2451751	4	0	0	de	0	3	5	4	2	7
22172	897081	1581843	4	0	0	de	0	1	4	1	0	
22173	330005	2978502	4	0	9	de	1	2	4	3	2	2,8
22174	2484301	0	2	0	0	de	1	1	0	0	0	5
22175	26855	0	2	0	0	de	9	2	2	0	0	
22176	2958125	1951919	2	0	0	de	13	3	5	1	2	2,8
22177	544295	3836325	3	0	23	de	6	3	4	2	0	5
22178	1442219	3840279	5	0	19	ch	0	3	6	4	0	8
22179	2436222	0	2	0	0	de	0	1	2	0	0	
22180	149523	502342	0	0	21	de	1	3	7	2	0	
22181	312921	4305206,3689751	4	0	1	de	2	3	6	4	0	
22182	1968830	3079492	1	0	0	de	0	2	4	1	2	8
22183	1048208	494116,3482421,3058924,2171926	3	0	0	de	0	3	5	1	0	4
22184	1109757	128836	0	0	0	de	0	3	4	2	0	
22185	1061977	2016844,3768439	0	0	0	de	0	2	3	0	0	
22186	2946567	3951320,3293484	0	0	16	de	1	2	5	2	0	
22187	135546	0	2	0	0	at	0	1	6	0	2	
22188	1322940	4284901	6	0	21	ch	0	2	4	2	0	2
22189	1658853	1470209	0	0	6	de	0	2	4	1	2	
22190	1011944	2314529,3079492	2	0	0	de	1	3	4	1	1	5
22191	842031	0	0	0	15	de	2	3	6	0	2	8
22192	367212	0	2	0	0	de	9	1	0	0	0	8
22193	1011484	1438550	0	6	11	de	6	3	4	2	0	
22194	1785751	2111897,4484357	0	0	21	de	10	3	5	2	0	
22195	1889761	0	2	0	0	de	7	3	3	0	2	8,2
22196	2086198	1973239	3	0	3	de	10	1	4	4	1	8
22197	2535492	2314529	3	0	0	de	0	2	4	2	1	5
22198	1831039	2210017	0	0	20	de	9	2	4	2	1	8
22199	1278438	1283916	0	0	21	de	3	3	6	4	0	4
22200	918372	2314529	0	0	1	de	7	1	0	0	0	
22201	2033533	1319614	0	0	5	de	2	1	0	0	0	
22202	231687	0	2	0	0	de	6	1	4	0	1	
22203	24427	4329775,1549791,315526,154542	0	0	0	de	0	2	7	5	2	2,5
22204	2827016	4216240,1038436	3	2	14	de	2	3	3	2	0	8,2
22205	1574211	0	2	0	0	de	4	2	6	0	0	
22206	1959938	3079492,3836325	0	2	14	de	9	1	1	1	2	5
22207	1632780	1950797	0	0	15	de	7	1	0	0	0	
22208	917652	2796641,3792911,355145	2	0	0	de	1	3	4	1	0	3
22209	2016956	0	2	0	0	de	13	3	4	0	2	8,2
22210	1411934	1766375,3079492,3582227	2	0	0	de	0	1	2	2	2	
22211	2677683	3499434	4	0	1	de	9	3	7	4	0	
22212	1865019	0	0	0	2	de	0	3	4	1	1	
22213	2782476	3720944	3	0	0	de	0	3	3	1	2	2
22214	2238	991642	3	13	1	de	9	3	5	2	0	
22215	523597	4141254	3	3	8	de	7	3	5	1	1	
22216	2877007	0	2	0	0	de	6	1	7	0	0	3
22217	1508833	2865242,3099696,502342	0	0	14	de	7	3	5	4	2	2,8
22218	265039	3543754	0	0	0	de	0	2	3	3	1	
22219	328711	174758	2	0	0	de	0	3	6	2	3	7
22220	1680605	1281502,3517194	0	0	0	de	0	3	6	6	2	1
22221	205589	3432139	0	0	1	de	0	1	0	0	0	
22222	303899	0	2	0	0	de	9	1	0	0	0	
22223	2893125	4408755,2847219,3768439	0	0	0	de	0	3	4	2	1	2,8
22224	1902734	2001826	4	0	0	de	0	2	4	2	0	
22225	1299943	43445,213841,2572677	2	0	0	de	0	3	5	1	0	3
22226	410726	640956	0	0	0	de	0	3	7	4	0	
22227	66095	2639824,1012013,154053	4	0	0	de	0	1	4	4	2	
22228	2207612	1581843,31780	4	0	0	de	0	2	6	3	2	8
22229	2150992	0	0	0	0	de	0	3	0	0	2	2
22230	2621037	4334364	4	0	0	de	0	3	6	4	1	
22231	1029066	3227036	3	23	8	de	0	1	4	2	0	
22232	2269958	1400489	4	0	0	de	0	3	6	2	2	
22233	1527677	76887,3432139	3	14	1	de	1	1	4	4	0	3
22234	1439366	0	2	0	0	at	0	2	0	0	0	
22235	668440	1072848	3	0	0	de	0	3	7	4	1	8,2
22236	375603	4226273,3024883	3	0	0	de	0	2	5	2	3	7,2
22237	1691096	4141254	3	17	18	de	7	3	5	2	2	7
22238	558952	0	2	0	0	de	1	3	5	0	2	8
22239	2802304	1937646	0	0	18	de	0	1	0	0	0	
22240	1758892	0	2	0	0	non_dach	0	1	0	0	0	5
22241	1687054	76751,4547168	0	0	0	de	0	2	6	6	1	5
22242	59830	3703162,848921	0	0	1	de	13	3	4	3	0	
22243	1001023	3378061,612078	4	20	9	de	1	3	7	1	0	3
22244	402592	2428262,1042173,1937646	0	0	0	de	0	3	7	0	2	8
22245	22513	494116,4432807	4	0	0	de	0	3	6	1	2	8,2
22246	1109193	78875,4111787	3	0	0	de	0	1	4	4	0	6
22247	1314511	3737056	4	3	21	ch	0	3	6	1	2	
22248	371265	494116,4160943,1549791,3692897,3240672	6	0	21	de	0	2	6	4	2	8
22249	2581034	2915824	6	3	15	de	2	3	7	5	0	
22250	2878000	0	2	0	0	de	3	2	6	0	2	
22251	2786565	76751,3522911,165415	6	2	14	de	3	2	7	4	0	
22252	476963	1530700,2602433	3	0	20	de	6	3	7	2	0	
22253	2289106	2865345	0	0	8	de	5	3	5	1	0	8
22254	1897808	1826305	5	0	1	at	0	2	7	4	0	
22255	2085849	2865345,4284901,314318	4	0	0	de	0	3	5	4	0	
22256	215248	2169794,4571404	0	12	16	de	0	2	5	4	0	
22257	632242	22459	0	0	18	at	0	1	0	0	0	
22258	1567758	502342	0	7	23	de	9	3	5	1	2	8
22259	2233292	0	2	0	0	de	1	3	6	0	2	
22260	919930	4284901	0	0	21	de	10	2	6	4	0	
22261	2270334	4490078,3378061,2788092	3	6	19	de	9	2	4	3	0	
22262	253861	1057841	0	0	0	de	0	2	4	2	2	8
22263	2679732	1197269,751977	2	0	0	de	0	2	4	2	0	5
22264	2712660	1766375,2337600	0	0	4	de	10	3	5	1	0	3
22265	471116	0	2	0	0	de	3	2	4	0	2	2
22266	471676	0	2	0	0	de	1	2	3	0	2	2,8
22267	286081	0	2	0	0	de	9	1	0	0	0	
22268	1829577	1604803,2616578	3	0	0	de	0	2	3	2	3	5
22269	2368313	0	2	0	0	de	3	3	4	0	0	7,9,2
22270	1798575	76751	3	0	21	de	10	2	4	3	1	5
22271	1599455	3207389,1766375,3742710	3	20	1	ch	0	3	5	1	2	3,8
22272	2785172	0	2	0	0	de	1	2	4	0	3	5
22273	2675408	3474546	2	0	0	de	0	3	5	1	0	
22274	207149	4377188	0	0	0	de	0	3	4	1	2	8
22275	1225943	3451742	3	3	8	de	1	1	3	2	0	
22276	866843	2314529	0	14	21	de	1	2	5	4	0	5
22277	1494294	4019696,2668632,3145630	0	0	0	de	0	2	7	3	0	
22278	871008	502342	3	0	0	ch	0	3	5	3	0	3
22279	1992025	3378061,4362983,622035	0	0	0	de	0	3	7	6	0	3
22280	2594916	0	2	0	0	de	0	3	4	0	2	8,2,7
22281	2058208	2314529	0	14	21	de	2	1	4	4	0	
22282	1051479	3288454	2	0	0	at	0	3	4	0	1	
22283	2328811	1193207,502342	2	2	14	non_dach	0	1	1	1	0	
22284	2402198	915206	1	0	0	de	0	1	4	3	1	8
22285	124602	502342,4572761,1792965	0	0	0	de	0	3	6	1	2	7
22286	1799938	2314529	0	0	0	de	0	3	3	1	1	5
22287	2964707	0	2	0	0	de	9	1	0	0	1	
22288	591275	0	2	0	0	de	10	2	7	0	0	
22289	2312387	4522667	0	0	14	de	0	1	5	2	2	5
22290	272466	2955497	2	0	0	de	0	3	3	1	2	3
22291	1471547	3432139,2591149	0	7	19	de	6	2	4	2	2	2,8
22292	2345271	991642	2	0	0	de	0	3	4	1	0	
22293	1569161	3079492	2	0	0	de	3	3	4	2	1	
22294	711711	2178060,612078	0	0	0	de	0	3	7	2	0	
22295	1803137	234916,2566476	3	0	8	ch	0	3	7	3	2	
22296	2671819	0	2	0	0	de	6	2	3	0	2	8
22297	1095205	2427634	0	17	18	de	3	3	4	1	1	7,2
22298	2270573	695787	0	0	12	de	9	3	6	2	0	
22299	1392455	1766375,4160943,2510088,1532176	4	0	0	de	0	2	7	5	2	5
22300	2858368	1869869	0	0	0	de	0	1	5	2	1	
22301	2152454	0	3	0	0	de	0	1	6	4	0	
22302	2028401	299329,2590721	0	0	10	de	2	3	4	1	3	5
22303	51289	3205967	2	0	0	de	5	3	4	1	0	8
22304	2484989	4100459	0	0	1	ch	0	1	0	0	0	
22305	2784079	3912349,2344342,427874,736866,1581843	4	0	9	de	2	3	6	3	0	
22306	443180	3205967	2	0	0	de	6	3	4	1	1	
22307	635249	3079492	2	0	0	de	0	3	3	1	1	
22308	951791	991642,2682049	3	13	1	de	2	3	7	3	0	
22309	2499031	76751,283291	6	0	0	de	0	3	7	2	2	8
22310	1780121	3005419,462974,2550387,1549791,3372075	3	23	21	de	10	3	6	2	0	
22311	2106338	18903	0	0	0	de	0	1	2	1	0	
22312	1669532	2178060,644473,1743065,1581843	0	0	9	de	1	1	7	7	0	
22313	1281736	3392240	4	0	0	de	0	3	7	2	0	
22314	2889202	4490078	3	0	14	de	7	3	6	4	0	
22315	2908814	2973232	3	14	15	de	2	3	4	1	0	3
22316	2526372	3913136	4	0	0	de	0	2	7	5	0	
22317	1791736	4438218	3	18	9	de	2	2	3	2	1	3
22318	2370353	1057568	3	0	0	de	0	2	6	4	2	3
22319	1156941	502342,2573697,297403	3	0	0	de	0	3	7	2	0	
22320	2025208	0	2	0	0	non_dach	0	1	2	0	1	2,8
22321	1026173	4499767	3	3	1	de	1	2	4	2	0	
22322	2088189	1283916	0	0	18	de	10	3	0	0	2	2,7
22323	1020454	0	2	0	0	de	7	3	6	0	0	
22324	2857773	714677,996660,1012013	3	0	0	de	0	3	3	2	2	3
22325	2706941	3293484	2	0	0	de	13	3	5	2	2	5
22326	115856	635441	3	0	0	de	0	3	6	3	2	8
22327	2402880	0	2	0	0	de	1	2	4	0	2	9,2
22328	2683608	2585795	2	0	0	non_dach	0	3	3	1	2	8,2
22329	2640181	4499478,3079492	2	0	0	de	1	3	4	3	1	
22330	373257	1549791,4382786,4169675,2550387	4	0	8	de	9	2	0	0	0	
22331	1761715	3478136	3	9	13	at	0	3	4	2	2	
22332	1217745	2280593	3	0	4	de	2	3	4	2	2	2
22333	2488422	0	2	0	0	de	0	1	0	0	0	
22334	2200856	2314529	0	14	21	de	13	1	0	0	0	5
22335	1919866	2573697,4438218	0	0	9	non_dach	0	1	0	0	0	
22336	2293803	4409616,2585198	3	12	3	de	2	3	4	1	2	2,6
22337	842687	500718,3145630	4	0	2	de	7	3	5	4	0	
22338	99916	0	2	0	0	de	0	2	4	1	1	
22339	2207636	234916,4284901	6	0	0	ch	0	2	5	4	0	
22340	397087	4490078	0	0	15	de	2	3	4	3	2	8
22341	982786	655030	3	0	0	de	0	3	7	5	0	
22342	2132781	0	2	0	0	de	6	2	2	0	1	8
22343	1170898	2082758	4	1	22	at	0	3	5	1	0	
22344	2774382	272304,524518,620383	0	0	0	de	0	3	4	3	0	7
22345	1409974	1012013,2317118,3661065,2639791,2573697	4	0	7	de	7	3	7	2	0	
22346	2780013	315526,494116,1253876	4	0	20	de	9	1	4	4	2	8
22347	1341151	3417276	2	0	0	de	0	1	4	4	1	6
22348	1008931	3321196,749542	4	9	8	de	2	3	7	3	2	2
22349	2686569	605391,494116	3	7	1	de	9	2	4	4	0	3
22350	2588187	3482421,2270687,1342939,646541	0	0	21	de	0	3	0	0	0	
22351	2476313	1400489,2317118,3303501	4	0	21	at	0	3	7	2	0	5
22352	21977	4499767,1581843,624061	5	3	1	de	2	3	6	1	0	5
22353	1033802	4408755	2	0	0	de	0	2	4	2	2	
22354	2777551	4547168,962959	3	0	15	de	2	1	5	4	2	2,9
22355	2626463	2591149,4141254,502342	3	3	9	de	2	3	5	2	1	2,8
22356	2796766	502342,76751	3	0	1	de	9	3	5	2	1	8
22357	975086	76751	2	0	0	de	7	3	5	2	1	7
22358	1688735	1842605	3	8	13	de	6	3	5	4	0	
22359	95092	500718	0	0	15	ch	0	1	0	0	0	
22360	2965252	3241763	0	0	11	de	1	3	6	2	0	
22361	1534989	3079492	2	0	0	de	10	2	3	1	0	
22362	2600141	2585509	0	0	8	de	10	2	4	1	2	
22363	2288829	3478136,3135218	3	0	0	at	0	2	5	2	3	
22364	1640237	0	2	0	0	de	0	1	4	0	2	
22365	1827058	1072848,3292087	3	23	9	de	0	2	4	2	0	
22366	1097790	1581843,1556405	0	0	16	de	6	1	0	0	2	8,2
22367	1781306	0	2	0	0	de	3	3	4	0	2	8
22368	547890	0	2	0	0	de	1	1	2	0	0	3
22369	2326076	3499434,4490078	4	0	0	de	0	3	7	3	2	8,9,2
22370	1129756	4284901,76751,524518	3	18	10	de	6	2	5	3	3	8,2
22371	544138	0	0	0	21	de	2	3	5	1	3	3
22372	2678071	996660,3974027,197747	0	0	8	de	10	3	5	2	0	
22373	1906817	3478136	3	0	0	de	0	2	0	0	0	
22374	17666	63375,3517194	0	0	18	de	10	3	6	5	0	8,2
22375	1168848	3794933,3145630,1389761	6	0	0	de	0	2	6	5	2	4,9,2
22376	2169038	513325	0	0	1	de	10	3	6	3	0	
22377	1724285	0	2	0	0	de	0	1	0	0	1	8,2
22378	2187625	1138122	3	20	1	de	10	3	4	1	2	2,8,3
22379	1219546	4020231	3	14	8	de	2	3	5	1	0	
22380	666711	2111897,1549791	2	0	0	de	0	2	3	2	0	8
22381	1744942	1172155	3	0	8	non_dach	0	1	5	5	0	5
22382	944723	0	0	2	15	de	1	3	7	7	0	
22383	1555017	0	2	0	0	ch	0	3	6	0	0	2
22384	372185	76751	2	0	0	de	7	3	3	2	2	2
22385	1606125	0	2	0	0	ch	0	2	3	0	2	3
22386	1013470	1072229	3	0	0	de	0	3	6	4	0	3
22387	2541636	2285759	2	2	14	de	7	3	5	2	2	8,2,7
22388	1198994	4544606,3060513	3	15	1	de	6	3	4	2	0	
22389	2430028	2314529	0	0	0	de	0	1	3	3	0	
22390	2574337	4284901,3482421	6	0	0	non_dach	0	1	7	2	2	3
22391	1132937	1842605	2	0	0	de	3	3	7	1	2	4,8
22392	1294854	1222051,2964858	3	0	17	de	9	2	5	4	0	
22393	1483997	0	2	0	0	de	3	2	4	0	2	8,2
22394	2486739	690795	0	0	0	de	0	1	4	2	3	3
22395	2558207	1530700,1355192	3	5	2	de	2	2	5	2	0	
22396	1788657	1072229	3	18	9	de	1	1	5	4	2	3
22397	2900745	1072229	2	0	0	de	0	2	4	3	2	3
22398	480534	1549791	6	0	0	de	0	3	6	3	2	5
22399	1076201	2832248	0	0	20	de	7	1	4	4	2	8
22400	1844910	2690571,76751	3	0	0	de	0	3	7	3	2	
22401	1485851	4020979	0	16	15	de	7	1	4	4	0	
22402	411859	1826305	4	0	0	de	0	1	5	3	0	
22403	167493	0	0	0	0	de	0	3	4	3	0	
22404	815492	4582953	2	0	0	de	6	3	5	2	1	
22405	724696	213841	3	13	8	de	9	3	4	2	0	
22406	2709892	3482421,678140,392294	3	2	14	de	1	3	5	1	3	3,5,8
22407	1702158	3768439,3808028,3081292	2	0	0	at	0	3	3	1	2	8
22408	494087	76751	3	2	14	de	2	2	4	3	1	8,2
22409	1683065	2016844	0	5	1	de	9	3	5	1	2	2,8
22410	1421575	3432139	0	0	21	de	10	3	5	1	0	
22411	2668823	0	2	0	0	non_dach	0	3	6	0	0	
22412	2367487	3065718	0	0	16	de	0	1	0	0	0	
22413	1723899	444534	3	0	0	de	0	3	7	4	0	
22414	1280506	3145630,2258282,4404579	4	0	0	de	0	3	6	2	0	
22415	96279	0	3	3	7	de	3	3	7	2	0	
22416	2815923	1072229	0	0	1	de	2	2	5	2	3	3
22417	2164749	0	2	0	0	de	3	3	4	0	2	8,7
22418	2275277	1284613,4404579	4	0	1	de	9	2	6	2	3	
22419	1512305	0	2	0	0	de	3	2	4	0	0	4
22420	912304	3482421,2573697,2276399	4	0	0	de	0	3	5	5	0	
22421	2191615	3985345,4490078,2325779	3	0	11	de	6	1	7	7	0	
22422	1618644	4090025,1251145,992723,759007,2752400	3	14	21	de	3	3	4	2	0	4
22423	2495939	3240672,4143327,3407033	4	0	10	de	1	2	6	4	2	9
22424	1683706	0	2	0	0	de	1	2	2	0	1	
22425	89056	2355950,1766375	3	0	0	de	0	3	7	3	3	3
22426	1185297	1394181	3	0	0	de	0	2	3	1	2	2
22427	128608	4451534,4578168,4284901,2501578,1893191,2764101	5	0	1	de	7	3	7	4	2	8,2
22428	992168	612078,2511583,112896	4	0	0	non_dach	0	2	6	3	0	
22429	405998	4447820	5	0	21	de	1	2	6	4	3	5
22430	1366903	3081292	3	5	21	de	0	2	4	2	0	
22431	2617215	0	2	0	0	de	13	2	4	0	2	8,2
22432	88190	1890945,612078	3	14	21	de	1	1	4	3	2	5
22433	298291	3974038	3	0	23	de	4	1	7	7	0	
22434	2565249	502342,1581843,2110329,3210328	3	3	2	de	2	2	5	3	0	
22435	2741394	2314529	3	14	21	de	6	3	5	1	0	
22436	1986484	4408755	0	0	0	de	0	3	5	2	1	2
22437	1464125	4308641	3	0	0	ch	0	2	7	2	2	
22438	1810716	508637	3	9	18	de	0	1	4	2	0	
22439	1093864	3836325,2632767	0	0	14	de	1	2	4	1	1	8
22440	1185697	401445	2	0	0	de	0	2	3	1	0	3
22441	1943057	0	0	0	0	de	0	2	5	3	0	2
22442	1803391	0	3	0	0	de	0	2	4	0	2	
22443	102132	0	2	0	0	de	6	1	0	0	0	
22444	382004	3145630,2501578,315526	5	0	0	de	0	3	5	4	2	8
22445	58205	0	0	0	1	at	0	1	7	6	0	3
22446	2061602	0	2	0	0	de	6	2	4	0	2	8
22447	2306250	1443376,612078,3045450	2	18	9	de	2	3	5	2	2	
22448	2008033	3870375,1792965	4	0	18	de	2	3	6	6	0	4
22449	271356	3731273	3	0	9	de	6	3	4	3	0	3
22450	1356788	3760497,398152	0	0	7	de	10	3	5	2	0	
22451	71144	0	2	0	0	de	2	1	0	0	1	5
22452	159275	612078,1523848	3	0	8	de	2	3	6	3	0	
22453	2295351	0	2	0	0	ch	0	1	3	0	1	8
22454	1301245	0	2	0	0	de	0	2	4	1	0	
22455	2536272	2573697,1766375,1880959,2645033	3	0	0	de	0	2	5	5	1	3
22456	76846	500718,352165,213841	4	13	1	de	1	3	6	4	0	
22457	1090928	1746829,924101,4432807,4561763,929086	3	0	0	de	0	1	4	3	0	
22458	1705148	0	2	0	0	de	4	1	0	0	0	
22459	2457224	3920765	2	0	0	ch	0	1	3	3	1	
22460	2583661	2380081,996660	0	0	0	de	0	3	6	4	2	3
22461	1450321	2995613,2573697,3432139	4	0	0	de	0	3	7	2	1	3
22462	2570479	1842605,196892	3	0	15	de	7	1	6	4	0	3
22463	1199526	0	2	0	0	de	7	2	7	0	2	8,2
22464	1124122	1648929	4	19	12	non_dach	0	3	5	1	2	5
22465	1481694	2314529	3	0	0	de	0	3	5	2	2	
22466	2311395	0	0	0	7	de	1	1	4	3	0	
22467	1321594	3372425,1581843,1502529,234916	3	0	8	de	6	3	4	4	0	
22468	59010	3543754	3	0	0	de	0	3	5	3	1	7
22469	57073	2928384,524518,516631,1480051,454890,962959	0	0	13	de	10	3	7	4	0	
22470	2578642	1792965	3	0	0	de	0	3	4	2	2	
22471	780858	2682049	4	0	8	at	0	1	7	4	0	
22472	1529448	605721	3	3	8	de	0	2	4	2	0	
22473	2409816	2424638,3145630,2314529	5	0	0	de	0	2	6	2	2	5
22474	1835346	0	2	0	0	de	0	1	0	0	0	
22475	2028560	4404579	0	0	2	de	2	1	0	0	0	
22476	1050037	2345089,2111897,616841,2978502	4	3	8	ch	0	3	7	0	0	
22477	2632360	3334817	3	0	0	de	0	2	2	2	0	
22478	1268548	2573697,1057841,3689751	3	6	1	de	2	3	5	2	1	
22479	337492	0	3	3	8	de	0	1	4	3	0	
22480	1173890	3210328,2221272	1	0	0	de	0	2	2	2	1	7
22481	1653846	0	2	0	0	de	1	3	4	0	2	2,8
22482	1002227	3418410	0	0	18	de	10	3	4	1	0	8
22483	2392243	4405706	3	16	6	non_dach	0	1	3	3	0	4
22484	2160769	267071	3	5	5	de	1	3	7	2	0	
22485	949844	4007215	2	0	0	de	6	2	3	1	1	8
22486	2390815	2314529,4049722,622035	3	0	1	de	10	3	5	3	0	
22487	70774	1561665	3	0	0	de	0	1	3	3	2	
22488	837100	2660625	5	0	0	de	0	3	7	3	0	
22489	2059180	1395284	0	0	5	de	0	1	0	0	0	
22490	2110450	1530700	0	0	19	de	2	3	4	1	0	
22491	878120	704442	0	0	1	de	0	1	1	1	0	
